NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Brian Turcotte MD,April 2014,Autem non rerum. Perferendis adipisci voluptatibus ipsam aut possimus tempore maxime. Sunt nobis assumenda et similique facilis non et autem. Illum et repellendus cum deserunt sit mollitia non cum. Asperiores fugit laboriosam eos explicabo. Voluptatem molestiae repellat earum sunt nostrum voluptatibus.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,56
Clark Wiegand I,July 2010,Tenetur facere et cumque temporibus eligendi neque iure voluptas odio. Et ipsam autem voluptatem reprehenderit culpa esse repellat blanditiis est. Quaerat quasi nobis. Voluptatum reprehenderit optio consequatur sit ad cum doloribus voluptatem sit. Officia aut qui excepturi.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,56
Stephanie Murazik,September 2012,Beatae asperiores omnis ducimus culpa repellendus et. Deserunt tempore ipsum id fuga qui. Qui corporis quo ducimus praesentium voluptatem corrupti temporibus aut voluptatem. Qui et provident ea adipisci et harum. At minima libero. Amet quo libero repudiandae perspiciatis quo maxime quo.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,56
Josefina Botsford,February 2016,Ratione eaque iure. Fuga porro ea distinctio minus repellat corporis natus tenetur. Corporis vitae dolorem atque. Autem non delectus similique nisi. Consequatur velit et et provident. Nihil inventore qui illum harum modi veritatis voluptatem asperiores et.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,56
Lloyd Schimmel,January 2011,Et quia hic quia culpa. Blanditiis velit reiciendis est sint architecto quibusdam. Qui enim quis ipsa quidem ratione.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,56
Lynda Kessler,June 2011,Voluptates id ut dolorum labore et laborum. Commodi id ea quas rerum qui aut sunt. Sunt rerum quis ut id. Exercitationem officiis tenetur. Omnis et non animi in delectus. In quia fuga dolore labore impedit error nulla.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,56
Ora Leffler,June 2010,Sapiente id labore et odio. Et a totam sapiente et laudantium placeat. Est expedita amet alias consequatur voluptas vero et consequatur dolorem. Aspernatur molestiae rem ipsa vel eaque. Laudantium quia distinctio quis voluptatem voluptatem magnam ad excepturi molestiae. Ipsum quo ut ad.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,56
Edith Rodriguez,December 2013,Repellat sit nesciunt itaque aut qui ipsa corporis rerum rerum. Provident vel pariatur et itaque vel eaque. Debitis sit qui nihil cumque odio. Dignissimos labore ullam. Rerum placeat et laborum totam non.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,57
Lionel Ritchie,November 2020,Voluptate repudiandae consequatur in voluptatibus maiores sint voluptatum repudiandae. Laudantium magnam necessitatibus eum. Animi autem incidunt.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,57
Tiffany Kemmer,December 2008,Asperiores minima enim non est vel. Recusandae maiores a qui eaque eligendi laudantium. Qui quae nihil officiis tenetur sunt suscipit nisi qui. Qui eaque ipsam culpa. Voluptates harum animi.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,57
Herbert Paucek,October 2017,Quos molestiae consequatur quia harum dolorum blanditiis sed aut. Quas perferendis ducimus sint. Sint excepturi possimus ex nihil quisquam iure omnis. Nostrum id voluptate pariatur occaecati unde illum est inventore tenetur. Perspiciatis autem molestiae expedita et ratione officia esse ut et. Animi illo velit et praesentium culpa quae.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,57
Jake Robel,May 2009,Odio dolorum minima quia repellendus accusamus temporibus. Nesciunt magni voluptatum laborum facilis beatae in asperiores. Optio voluptatem omnis cumque voluptas vitae dolorum autem iste ea.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,57
Ruben Sanford,August 2012,Est minus quos odit excepturi mollitia aperiam dolores et ea. Perferendis in nulla a voluptas molestiae. Sunt fuga voluptatem voluptatem reprehenderit et libero ipsum incidunt ut. Non sed nostrum. Quasi et nostrum aliquam architecto ratione qui rem.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,57
Byron Stehr,September 2013,Recusandae asperiores expedita vel ut aut. Saepe animi cumque. Ullam laborum cumque. Laboriosam nostrum praesentium et. Tempore dolor similique. Nesciunt aperiam repudiandae quia eos.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,57
Calvin O'Keefe,June 2010,Quidem est laborum rerum temporibus dignissimos quia. Eum est laboriosam nesciunt sint nobis eum sit. Perspiciatis eveniet aperiam aliquid veritatis officia quaerat soluta sunt quas.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,57
Lola Cormier,September 2017,Maiores perspiciatis tempore autem id voluptatem ut. Veniam deleniti labore officiis in quis in quidem fugit rerum. Dignissimos facere et non quod voluptatum. Vel quasi voluptatem ut.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,57
Julius Wuckert,November 2008,Aliquam sequi ea nemo fuga maiores inventore laudantium aspernatur. Cum mollitia nihil fuga officia excepturi. Adipisci quaerat cumque. Voluptatem ut et est eveniet.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,58
Raul Ziemann,August 2020,Ut rerum officiis recusandae qui esse natus et. Et eum aut. Inventore et optio beatae. Soluta corporis nam id repellat quia quia. Molestiae nemo vel laborum vel pariatur recusandae libero modi consequatur. Ut facere incidunt ut.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,58
Pat Romaguera,January 2017,Omnis dolor rerum. Illum facilis minus sint quia distinctio aut voluptatem. Aspernatur et quia sed voluptas et quam. Voluptas facilis voluptate accusamus odio ipsam.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,58
Tracy Greenfelder,November 2016,Quia dolor consectetur ut fugit. Ducimus eos praesentium modi nesciunt accusamus architecto quia iste. Autem laborum dignissimos dolor pariatur ut vel architecto odit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,59
Leigh Wintheiser III,March 2017,Ut molestias labore similique provident autem quia. Nihil dignissimos quia reprehenderit qui itaque. Assumenda consequatur voluptatem blanditiis in delectus explicabo vero id.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,59
Jackie Marks Sr.,November 2019,Sint perspiciatis quis laboriosam rerum. Assumenda minus atque qui odio et nostrum repellendus. Ducimus quod magni voluptate voluptatem delectus veniam.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,59
Ms. Shelia Schimmel,October 2017,Maiores porro inventore dolor voluptas voluptas voluptatem. Magnam maiores magnam et quia incidunt ipsam ut voluptatum aliquam. Voluptatibus nesciunt qui commodi officiis dolor fuga. Quisquam reprehenderit dolorem et laboriosam quasi repudiandae. Iusto dolor itaque unde quas eos voluptas deleniti qui. Quae aut assumenda rerum temporibus dolores.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,59
Sonya Yost III,July 2017,Ab autem sunt dignissimos quis ratione repellat eveniet dolorem et. Excepturi aut dolore accusamus. Natus saepe esse error saepe. Tempora dolorem iure voluptas omnis ab odio explicabo tenetur consequuntur. Culpa sed veniam et id.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,59
Alexander Hickle,October 2011,Aut illo dolore et ut officiis. Sapiente enim repellat quae debitis. Voluptatum omnis nobis reprehenderit aperiam inventore quo eum. Maxime consequatur ut eius placeat explicabo enim ducimus. Cupiditate et sit nostrum magnam distinctio amet dolor et. Explicabo excepturi illo perspiciatis.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,60
Katherine Friesen,February 2018,Voluptas quam molestiae saepe. Corporis quis rerum sint eligendi non in eveniet non. Aut voluptas fuga mollitia dolorem nam velit numquam. Voluptatem eius accusantium deserunt fuga necessitatibus eveniet.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,60
Shannon Runte,April 2016,Maiores necessitatibus eligendi quo aut velit deserunt ab ratione corrupti. Error nobis reprehenderit maiores. Rerum optio ab debitis consectetur. Adipisci et laborum explicabo iure facilis at eaque ut. Deserunt molestiae aut iure ipsa non ut ea consequatur. Qui similique quidem non.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,60
Marlon Thompson,April 2018,Porro excepturi a. Enim sint quae labore sed tempora qui. Temporibus quos quasi. Vel corrupti accusamus est ut explicabo officia minus autem voluptatem. Maiores sint accusamus laborum quasi eum labore.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,60
Angelina Kutch,April 2009,Eius aut dolorum porro quia hic. Occaecati maxime quia corrupti veritatis rerum illum tempora laudantium. Nostrum voluptas autem et. Quo soluta laboriosam consectetur laboriosam.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,60
Lillie Dickens III,July 2020,Laborum dolorem dignissimos dolores ea. Quis odit repellat rem sunt praesentium vel. Expedita beatae labore cupiditate nobis nemo.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,60
Terrence Orn,July 2017,Ut quod numquam atque non. Dolorem non ipsam eum quia enim rerum saepe. Eum harum alias consequatur eveniet ex est. Tenetur sunt cumque incidunt.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,60
Bill Spinka,August 2014,Voluptas repudiandae architecto suscipit. Ut labore amet adipisci qui quaerat. Beatae nihil sunt doloribus eos ipsam quia repellat reprehenderit qui.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,60
Tracy Gleichner,September 2017,Unde quasi eos cumque voluptates est rerum provident consequatur. Ut laudantium distinctio dicta quia occaecati. Optio qui et aut voluptate.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,60
Melody Turcotte,October 2018,Qui laudantium necessitatibus dolor dolores corporis consequatur fugit omnis. Delectus et corrupti magnam animi nisi quia inventore natus autem. Perferendis dolor sapiente in maxime sit vitae inventore repellat.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,60
Catherine Lynch,August 2018,Fugiat voluptatem veniam ipsam qui facere. Laboriosam quae vel distinctio quo ex porro eaque. Optio tempore non amet. Quia est aut et odio.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,60
Laura Thompson,August 2011,Qui ad praesentium incidunt eos nam animi non. Quod qui repellendus voluptatem. Rem omnis labore nisi unde tempora ex aliquid et. Qui ut vel facilis dolores voluptas sunt. Et dolorem repellat velit sit quae hic. Facere labore quibusdam laudantium.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,61
Mathew Marks,April 2013,Natus voluptatem consequatur soluta nulla totam sunt sunt. Sapiente et tenetur laboriosam aut aut inventore sint deleniti hic. Reiciendis voluptates porro beatae aut nam.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,61
Luz Auer,April 2017,Voluptas possimus et voluptate aut. Ut voluptatem vel sed voluptate minima ut nemo natus qui. Quia nulla possimus error ut quo omnis assumenda non. Molestiae quis explicabo.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,61
Wilson Witting,July 2020,Facere provident a deleniti omnis molestias a. Eveniet laborum repudiandae. Voluptas delectus sunt nostrum temporibus. Ad velit repudiandae quia tenetur dolores sint tempora ratione. Sed qui voluptatem quisquam.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,61
Kathy Little MD,September 2012,Qui deserunt ad quas ipsam minima error a. Voluptas facilis iusto in. Enim dolorum hic nihil quis in nemo. Itaque libero alias est cumque. Voluptatem autem labore hic. Adipisci et quia quia autem ratione sint eligendi saepe nesciunt.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,61
Pam Grady,May 2019,Voluptate voluptatem veritatis corrupti ipsam autem. Sed ipsam unde molestiae a voluptatum ipsum. Fugiat quia in omnis. Ex repudiandae quisquam aut sequi voluptatem. Iusto iure neque quo. Quos et laudantium dolor corrupti.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,61
Marc Crooks,June 2010,Aliquam aut laboriosam perspiciatis quia aut exercitationem deserunt nemo. Iure quis veritatis voluptatum. Explicabo aut cumque aut deleniti similique assumenda officiis impedit praesentium. Voluptatibus laudantium vitae nisi. Fuga sint et dicta cupiditate consequuntur aut dicta eius illum.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,61
Martha Zboncak,September 2011,Perspiciatis nostrum similique cupiditate ut et voluptas. Sed et aliquid molestiae quibusdam. Dignissimos consectetur nostrum. Modi nostrum est quae veritatis consectetur sapiente explicabo at sapiente.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,61
Marcia Hilpert,February 2012,Veniam laborum quae eaque dolorem consectetur placeat. Eos magni quo nihil nam voluptas voluptate voluptatem vitae perferendis. Facilis tempore quia labore. Consectetur cum harum. Labore quasi nesciunt dicta sit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,61
Phil Rogahn,August 2013,Numquam officia in quaerat accusantium voluptas. Magnam expedita necessitatibus molestiae doloribus eos. Non vel neque est deleniti ad.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,61
Manuel Considine II,February 2011,Rem perspiciatis sed at. Sed dicta aspernatur inventore. Iure voluptatibus nemo aut et dolor id et illo eum.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,62
Ernest Kohler,July 2014,Minus sed quia ab quam consequuntur fugiat et rerum. Dolores minima et voluptates in maxime. Quis ut nulla facilis minus. Placeat ipsa officiis iure rerum.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,62
Dexter Botsford,August 2010,Sequi qui eum et minima sint. A consequatur voluptate non eos sit omnis ipsum. Numquam corporis perferendis sunt. Voluptatem qui sint. Doloremque voluptatibus autem doloribus accusamus. Asperiores et placeat non est.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,62
